,IMDb ID,Title,Streaming Service,Streaming URL
0,tt0111161,The Shawshank Redemption,Netflix,https://www.netflix.com/title/70005379
1,tt0111161,The Shawshank Redemption,Google Play,https://play.google.com/store/movies/details/The_Shawshank_Redemption?gl=US&hl=en&id=RLw6hBFJ8bk
2,tt0111161,The Shawshank Redemption,Amazon Instant Video,https://www.amazon.com/gp/product/B001EBV0P8?creativeASIN=B001EBV0P8&ie=UTF8&linkCode=xm2&tag=utellycom00-21
3,tt0111161,The Shawshank Redemption,iTunes,https://itunes.apple.com/us/movie/the-shawshank-redemption/id282875479
4,tt0068646,The Godfather,Google Play,https://play.google.com/store/movies/details/The_Godfather?gl=US&hl=en&id=vdQi6Ebjm8c
5,tt0068646,The Godfather,iTunes,https://itunes.apple.com/us/movie/the-godfather-the-coppola-restoration/id285494571
6,tt0068646,The Godfather,Amazon Instant Video,https://www.amazon.com/gp/product/B005DNPFUE?creativeASIN=B005DNPFUE&ie=UTF8&linkCode=xm2&tag=utellycom00-21
7,tt0071562,The Godfather: Part II,Google Play,https://play.google.com/store/movies/details/The_Godfather_Part_II?gl=US&hl=en&id=a8PT11hT-aM
8,tt0071562,The Godfather: Part II,iTunes,https://itunes.apple.com/us/movie/the-godfather-part-ii-the-coppola-restoration/id289039042
9,tt0071562,The Godfather: Part II,Amazon Instant Video,https://www.amazon.com/gp/product/B001GJ5AOU?creativeASIN=B001GJ5AOU&ie=UTF8&linkCode=xm2&tag=utellycom00-21
10,tt0071562,The Godfather: Part II,FandangoMoviesIVAUS,"http://www.fandango.com/The+Godfather,+Part+II+%281975%29_2848/movieoverview"
11,tt0468569,Dark Knight - The Dark Knight,iTunes,https://itunes.apple.com/us/movie/the-dark-knight/id764632601
12,tt0468569,Dark Knight - The Dark Knight,Google Play,https://play.google.com/store/movies/details/The_Dark_Knight?gl=US&hl=en&id=qY3UkAHufLY
13,tt0468569,Dark Knight - The Dark Knight,Amazon Instant Video,https://www.amazon.com/gp/product/B001I189MQ?creativeASIN=B001I189MQ&ie=UTF8&linkCode=xm2&tag=utellycom00-21
14,tt0050083,12 Angry Men,iTunes,https://itunes.apple.com/us/movie/12-angry-men/id299020164
15,tt0050083,12 Angry Men,Google Play,https://play.google.com/store/movies/details/12_Angry_Men?gl=US&hl=en&id=J61XJhYiUpg
16,tt0050083,12 Angry Men,Amazon Instant Video,https://www.amazon.com/gp/product/B001MLWLHG?creativeASIN=B001MLWLHG&ie=UTF8&linkCode=xm2&tag=utellycom00-21
17,tt0050083,12 Angry Men,Amazon Prime Video,https://www.amazon.com/gp/product/B07JCK5XXN?creativeASIN=B07JCK5XXN&ie=UTF8&linkCode=xm2&tag=utellycom00-21
18,tt0108052,Schindler's List,Google Play,https://play.google.com/store/movies/details/Schindler_s_List?gl=US&hl=en&id=TEY0dQAF4k4
19,tt0108052,Schindler's List,Amazon Instant Video,https://www.amazon.com/gp/product/B00BEN0YP8?creativeASIN=B00BEN0YP8&ie=UTF8&linkCode=xm2&tag=utellycom00-21
20,tt0108052,Schindler's List,iTunes,https://itunes.apple.com/us/movie/schindlers-list/id587742072
21,tt0167260,The Lord of the Rings - The Return of the King (Special Extended Edition),iTunes,https://itunes.apple.com/us/movie/the-lord-of-the-rings-the-return-of-the-king-extended-edition/id431020315
22,tt0167260,The Lord of the Rings - The Return of the King (Special Extended Edition),Google Play,https://play.google.com/store/movies/details/The_Lord_of_the_Rings_The_Return_of_the_King_Exten?gl=US&hl=en&id=ZxVIU6YWX-Q
23,tt0167260,The Lord of the Rings - The Return of the King (Special Extended Edition),Amazon Instant Video,https://www.amazon.com/gp/product/B0039Q4FBW?creativeASIN=B0039Q4FBW&ie=UTF8&linkCode=xm2&tag=utellycom00-21
24,tt0110912,Pulp Fiction,Amazon Instant Video,https://www.amazon.com/gp/product/B005T3AX6E?creativeASIN=B005T3AX6E&ie=UTF8&linkCode=xm2&tag=utellycom00-21
25,tt0110912,Pulp Fiction,Google Play,https://play.google.com/store/movies/details/Pulp_Fiction?gl=us&hl=en&id=hhMtO1MVFSo
26,tt0110912,Pulp Fiction,iTunes,https://itunes.apple.com/us/movie/pulp-fiction/id463252252
27,tt0060196,"The Good, the Bad and the Ugly",iTunes,https://itunes.apple.com/us/movie/the-good-the-bad-and-the-ugly/id270778212
28,tt0060196,"The Good, the Bad and the Ugly",Amazon Instant Video,https://www.amazon.com/gp/product/B0011XBLUS?creativeASIN=B0011XBLUS&ie=UTF8&linkCode=xm2&tag=utellycom00-21
29,tt0060196,"The Good, the Bad and the Ugly",Google Play,https://play.google.com/store/movies/details/The_Good_The_Bad_and_The_Ugly?gl=US&hl=en&id=6ZjyfOwyue8
30,tt0060196,"The Good, the Bad and the Ugly",Amazon Prime Video,https://www.amazon.com/gp/product/B0011XBLUS?creativeASIN=B0011XBLUS&ie=UTF8&linkCode=xm2&tag=utellycom00-21
31,tt0060196,"The Good, the Bad and the Ugly",Netflix,https://www.netflix.com/title/553500
32,tt0120737,The Lord of the Rings - The Fellowship of the Ring (Special Extended Edition),iTunes,https://itunes.apple.com/us/movie/lord-rings-fellowship-ring-extended-edition/id430796548
33,tt0120737,The Lord of the Rings - The Fellowship of the Ring (Special Extended Edition),Google Play,https://play.google.com/store/movies/details/The_Lord_of_the_Rings_The_Fellowship_of_the_Ring_E?gl=US&hl=en&id=QG1Y-dq-EFE
34,tt0120737,The Lord of the Rings - The Fellowship of the Ring (Special Extended Edition),Amazon Instant Video,https://www.amazon.com/gp/product/B00552986K?creativeASIN=B00552986K&ie=UTF8&linkCode=xm2&tag=utellycom00-21
35,tt0137523,Fight Club,HBO,https://play.hbogo.com/feature/GXSycSQud4r29bAEAAA10
36,tt0137523,Fight Club,iTunes,https://itunes.apple.com/us/movie/fight-club/id290531770
37,tt0137523,Fight Club,Amazon Instant Video,https://www.amazon.com/gp/product/B001H1SVO8?creativeASIN=B001H1SVO8&ie=UTF8&linkCode=xm2&tag=utellycom00-21
38,tt0137523,Fight Club,Google Play,https://play.google.com/store/movies/details/Fight_Club?gl=us&hl=en&id=amiyHvl0I4s
39,tt0109830,Forrest Gump,iTunes,https://itunes.apple.com/us/movie/forrest-gump/id314029341
40,tt0109830,Forrest Gump,Google Play,https://play.google.com/store/movies/details/Forrest_Gump?gl=US&hl=en&id=EtYNngO7eq4
41,tt0109830,Forrest Gump,Amazon Instant Video,https://www.amazon.com/gp/product/B002QVZ71I?creativeASIN=B002QVZ71I&ie=UTF8&linkCode=xm2&tag=utellycom00-21
42,tt1375666,Inception,iTunes,https://itunes.apple.com/us/movie/inception/id400763833
43,tt1375666,Inception,Google Play,https://play.google.com/store/movies/details/Inception?gl=US&hl=en&id=E1iqGiX0lSg
44,tt1375666,Inception,Amazon Instant Video,https://www.amazon.com/gp/product/B0047WJ11G?creativeASIN=B0047WJ11G&ie=UTF8&linkCode=xm2&tag=utellycom00-21
45,tt1375666,Inception,Netflix,https://www.netflix.com/title/70131314
46,tt0080684,Star Wars: The Empire Strikes Back,iTunes,https://itunes.apple.com/us/movie/star-wars-the-empire-strikes-back/id975793398
47,tt0080684,Star Wars: The Empire Strikes Back,Amazon Instant Video,https://www.amazon.com/gp/product/B07939L9HK?creativeASIN=B07939L9HK&ie=UTF8&linkCode=xm2&tag=utellycom00-21
48,tt0080684,Star Wars: The Empire Strikes Back,DisneyPlusIVAUS,https://www.disneyplus.com/movies/star-wars-the-empire-strikes-back-episode-v/iqtDTZAewwYl
49,tt0080684,Star Wars: The Empire Strikes Back,Google Play,https://play.google.com/store/movies/details/Star_Wars_The_Empire_Strikes_Back?gl=US&hl=en&id=Ooh3k8cJDBg
50,tt0167261,The Lord of the Rings - The Two Towers (Special Extended Edition),iTunes,https://itunes.apple.com/us/movie/the-lord-of-the-rings-the-two-towers-extended-edition/id431069862
51,tt0167261,The Lord of the Rings - The Two Towers (Special Extended Edition),Google Play,https://play.google.com/store/movies/details/The_Lord_of_the_Rings_The_Two_Towers?gl=US&hl=en&id=bWGJA1Rk1vg
52,tt0167261,The Lord of the Rings - The Two Towers (Special Extended Edition),Amazon Instant Video,https://www.amazon.com/gp/product/B0037WP83M?creativeASIN=B0037WP83M&ie=UTF8&linkCode=xm2&tag=utellycom00-21
53,tt0133093,The Matrix,iTunes,https://itunes.apple.com/us/movie/the-matrix/id271469518
54,tt0133093,The Matrix,Google Play,https://play.google.com/store/movies/details/The_Matrix?gl=US&hl=en&id=qEXv-rVWAu8
55,tt0133093,The Matrix,Amazon Instant Video,https://www.amazon.com/gp/product/B000GJPL1S?creativeASIN=B000GJPL1S&ie=UTF8&linkCode=xm2&tag=utellycom00-21
56,tt0133093,The Matrix,Netflix,https://www.netflix.com/title/20557937
57,tt0099685,Goodfellas,iTunes,https://itunes.apple.com/us/movie/goodfellas-remastered-feature/id975726791
58,tt0099685,Goodfellas,Google Play,https://play.google.com/store/movies/details/Goodfellas?gl=US&hl=en&id=iAJUzPIIvGs
59,tt0099685,Goodfellas,Amazon Instant Video,https://www.amazon.com/gp/product/B00X5FXCW0?creativeASIN=B00X5FXCW0&ie=UTF8&linkCode=xm2&tag=utellycom00-21
60,tt0099685,Goodfellas,Netflix,https://www.netflix.com/title/70002022
61,tt0073486,One Flew Over the Cuckoo's Nest,FandangoMoviesIVAUS,http://www.fandango.com/One+Flew+Over+the+Cuckoo%27s+Nest+%281975%29+45th+Anniversary+presented+by+TCM_221794/movieoverview
62,tt0073486,One Flew Over the Cuckoo's Nest,iTunes,https://itunes.apple.com/us/movie/one-flew-over-the-cuckoos-nest/id278291787
63,tt0073486,One Flew Over the Cuckoo's Nest,Google Play,https://play.google.com/store/movies/details/One_Flew_Over_the_Cuckoo_s_Nest?gl=US&hl=en&id=zMox95yKNkY
64,tt0047478,Seven Samurai,iTunes,https://itunes.apple.com/us/movie/seven-samurai/id474656244
65,tt0047478,Seven Samurai,Google Play,https://play.google.com/store/movies/details/Seven_Samurai?gl=US&hl=en&id=PI2vfWsQKww
66,tt0047478,Seven Samurai,Amazon Instant Video,https://www.amazon.com/gp/product/B004D1AIZ4?creativeASIN=B004D1AIZ4&ie=UTF8&linkCode=xm2&tag=utellycom00-21
67,tt0114369,Se7en,Google Play,https://play.google.com/store/movies/details/Seven?gl=US&hl=en&id=aqnd2FNE4a0
68,tt0114369,Se7en,Amazon Instant Video,https://www.amazon.com/gp/product/B00464F19Q?creativeASIN=B00464F19Q&ie=UTF8&linkCode=xm2&tag=utellycom00-21
69,tt0114369,Se7en,iTunes,https://itunes.apple.com/us/movie/seven/id534912090
70,tt0118799,Life is Beautiful,Amazon Instant Video,https://www.amazon.com/gp/product/B00BB8VRPM?creativeASIN=B00BB8VRPM&ie=UTF8&linkCode=xm2&tag=utellycom00-21
71,tt0118799,Life is Beautiful,Google Play,https://play.google.com/store/movies/details/Life_Is_Beautiful?gl=US&hl=en&id=Q1qggoumYi0
72,tt0118799,Life is Beautiful,iTunes,https://itunes.apple.com/us/movie/life-is-beautiful-subtitled/id598323994
73,tt0317248,City of God,Google Play,https://play.google.com/store/movies/details/City_of_God?gl=US&hl=en&id=cfkvNYmWxck
74,tt0317248,City of God,iTunes,https://itunes.apple.com/us/movie/city-of-god/id484351323
75,tt0317248,City of God,Amazon Instant Video,https://www.amazon.com/gp/product/B006LG7MWG?creativeASIN=B006LG7MWG&ie=UTF8&linkCode=xm2&tag=utellycom00-21
76,tt0102926,The Silence of the Lambs,iTunes,https://itunes.apple.com/us/movie/the-silence-of-the-lambs/id300887252
77,tt0102926,The Silence of the Lambs,Amazon Instant Video,https://www.amazon.com/gp/product/B002CMORTE?creativeASIN=B002CMORTE&ie=UTF8&linkCode=xm2&tag=utellycom00-21
78,tt0102926,The Silence of the Lambs,Google Play,https://play.google.com/store/movies/details/The_Silence_of_the_Lambs?gl=US&hl=en&id=ayA38BR2OTE
79,tt0038650,It's a Wonderful Life,iTunes,https://itunes.apple.com/us/movie/its-a-wonderful-life/id297250466
80,tt0038650,It's a Wonderful Life,Google Play,https://play.google.com/store/movies/details/It_s_A_Wonderful_Life?gl=US&hl=en&id=0jrzugs9a3w
81,tt0038650,It's a Wonderful Life,Amazon Prime Video,https://www.amazon.com/gp/product/B07JNJPHFJ?creativeASIN=B07JNJPHFJ&ie=UTF8&linkCode=xm2&tag=utellycom00-21
82,tt0038650,It's a Wonderful Life,Amazon Instant Video,https://www.amazon.com/gp/product/B001M432XA?creativeASIN=B001M432XA&ie=UTF8&linkCode=xm2&tag=utellycom00-21
83,tt0076759,Star Wars: Episode IV - A New Hope,Google Play,https://play.google.com/store/movies/details/Star_Wars_A_New_Hope?gl=US&hl=en&id=yYNSSNJ0z_U
84,tt0076759,Star Wars: Episode IV - A New Hope,iTunes,https://itunes.apple.com/us/movie/star-wars-a-new-hope/id978943481
85,tt0076759,Star Wars: Episode IV - A New Hope,Amazon Instant Video,https://www.amazon.com/gp/product/B081B7GHWK?creativeASIN=B081B7GHWK&ie=UTF8&linkCode=xm2&tag=utellycom00-21
86,tt0076759,Star Wars: Episode IV - A New Hope,DisneyPlusIVAUS,https://www.disneyplus.com/movies/star-wars-a-new-hope-episode-iv/12fVeZxD2fWJ
87,tt6751668,Parasite,Amazon Instant Video,https://www.amazon.com/gp/product/B07YM24L3B?creativeASIN=B07YM24L3B&ie=UTF8&linkCode=xm2&tag=utellycom00-21
88,tt6751668,Parasite,iTunes,https://itunes.apple.com/us/movie/parasite/id1482083457
89,tt6751668,Parasite,Google Play,https://play.google.com/store/movies/details/Parasite?gl=us&hl=en&id=oiF1dHVcqM8
90,tt6751668,Parasite,Hulu,https://www.hulu.com/watch/2fd691a0-f66b-467f-8635-00d7f151f3d4
91,tt0120815,Saving Private Ryan,Amazon Instant Video,https://www.amazon.com/gp/product/B00DQJPIO0?creativeASIN=B00DQJPIO0&ie=UTF8&linkCode=xm2&tag=utellycom00-21
92,tt0120815,Saving Private Ryan,iTunes,https://itunes.apple.com/us/movie/saving-private-ryan/id374883182
93,tt0120815,Saving Private Ryan,Google Play,https://play.google.com/store/movies/details/Saving_Private_Ryan?gl=US&hl=en&id=pddSegN5dLg
94,tt0245429,Spirited Away,Amazon Instant Video,https://www.amazon.com/gp/product/B081JYSNX1?creativeASIN=B081JYSNX1&ie=UTF8&linkCode=xm2&tag=utellycom00-21
95,tt0245429,Spirited Away,iTunes,https://itunes.apple.com/us/movie/spirited-away/id1485479968
96,tt0245429,Spirited Away,Google Play,https://play.google.com/store/movies/details/Spirited_Away?gl=US&hl=en&id=x399jzc3XIs.P
97,tt0120689,The Green Mile,Google Play,https://play.google.com/store/movies/details/The_Green_Mile?gl=US&hl=en&id=_ahLXw78cbY
98,tt0120689,The Green Mile,iTunes,https://itunes.apple.com/us/movie/the-green-mile/id283270111
99,tt0120689,The Green Mile,Amazon Instant Video,https://www.amazon.com/gp/product/B001EBWIPY?creativeASIN=B001EBWIPY&ie=UTF8&linkCode=xm2&tag=utellycom00-21
100,tt0816692,Interstellar,iTunes,https://itunes.apple.com/us/movie/interstellar/id960891136
101,tt0816692,Interstellar,Google Play,https://play.google.com/store/movies/details/Interstellar?gl=US&hl=en&id=Df7IEKqimOY
102,tt0110413,Léon: The Professional,Amazon Instant Video,https://www.amazon.com/gp/product/B0143DTC7G?creativeASIN=B0143DTC7G&ie=UTF8&linkCode=xm2&tag=utellycom00-21
103,tt0110413,Léon: The Professional,Google Play,https://play.google.com/store/movies/details/The_Professional_1994?gl=US&hl=en&id=z3hc1TulJRE
104,tt0114814,The Usual Suspects,iTunes,https://itunes.apple.com/us/movie/the-usual-suspects/id267913118
105,tt0114814,The Usual Suspects,Google Play,https://play.google.com/store/movies/details/The_Usual_Suspects?gl=US&hl=en&id=tjwXBkooYaI
106,tt0114814,The Usual Suspects,Amazon Instant Video,https://www.amazon.com/gp/product/B00101ZOTA?creativeASIN=B00101ZOTA&ie=UTF8&linkCode=xm2&tag=utellycom00-21
107,tt0056058,Harakiri,iTunes,https://itunes.apple.com/us/movie/harakiri/id895968268
108,tt0056058,Harakiri,Amazon Instant Video,https://www.amazon.com/gp/product/B00N8MBJ7U?creativeASIN=B00N8MBJ7U&ie=UTF8&linkCode=xm2&tag=utellycom00-21
109,tt0110357,The Lion King,iTunes,https://itunes.apple.com/us/movie/the-lion-king/id442123718
110,tt0110357,The Lion King,Amazon Instant Video,https://www.amazon.com/gp/product/B073ZQHYHX?creativeASIN=B073ZQHYHX&ie=UTF8&linkCode=xm2&tag=utellycom00-21
111,tt0110357,The Lion King,Google Play,https://play.google.com/store/movies/details/The_Lion_King?gl=US&hl=en&id=vgEAkOtl1FE
112,tt0110357,The Lion King,DisneyPlusIVAUS,https://www.disneyplus.com/movies/the-lion-king-the-walt-disney-signature-collection/1HqwiEcje6Nj
113,tt0120586,American History X,Google Play,https://play.google.com/store/movies/details/American_History_X?gl=US&hl=en&id=Q6jCuiRjg4Q
114,tt0120586,American History X,iTunes,https://itunes.apple.com/us/movie/american-history-x/id303160880
115,tt0120586,American History X,Amazon Instant Video,https://www.amazon.com/gp/product/B000YHC9WQ?creativeASIN=B000YHC9WQ&ie=UTF8&linkCode=xm2&tag=utellycom00-21
116,tt0253474,The Pianist,Google Play,https://play.google.com/store/movies/details/The_Pianist?gl=US&hl=en&id=yo_5Qy32wPg
117,tt0253474,The Pianist,Amazon Prime Video,https://www.amazon.com/gp/product/B084TN1VC4?creativeASIN=B084TN1VC4&ie=UTF8&linkCode=xm2&tag=utellycom00-21
118,tt0253474,The Pianist,Netflix,https://www.netflix.com/title/60025061
119,tt0103064,Terminator 2 - Judgement Day  (Skynet Edition),iTunes,https://itunes.apple.com/us/movie/terminator-2-judgment-day/id214818692
120,tt0103064,Terminator 2 - Judgement Day  (Skynet Edition),Google Play,https://play.google.com/store/movies/details/Terminator_2_Judgment_Day?gl=US&hl=en&id=FEbLVqvc1_E
121,tt0103064,Terminator 2 - Judgement Day  (Skynet Edition),Amazon Instant Video,https://www.amazon.com/gp/product/B00ZRID4HG?creativeASIN=B00ZRID4HG&ie=UTF8&linkCode=xm2&tag=utellycom00-21
122,tt0088763,Back to the Future Part I,iTunes,https://itunes.apple.com/us/movie/back-to-the-future/id380239015
123,tt0088763,Back to the Future Part I,Amazon Instant Video,https://www.amazon.com/gp/product/B00439FV0S?creativeASIN=B00439FV0S&ie=UTF8&linkCode=xm2&tag=utellycom00-21
124,tt0088763,Back to the Future Part I,Google Play,https://play.google.com/store/movies/details/Back_to_the_Future?gl=US&hl=en&id=UpEbGV-mjq0
125,tt0027977,Modern Times,Amazon Instant Video,https://www.amazon.com/gp/product/B004DARF6A?creativeASIN=B004DARF6A&ie=UTF8&linkCode=xm2&tag=utellycom00-21
126,tt0027977,Modern Times,iTunes,https://itunes.apple.com/us/movie/modern-times/id481548902
127,tt0054215,Psycho,iTunes,https://itunes.apple.com/us/movie/psycho-1960/id284289301
128,tt0054215,Psycho,Google Play,https://play.google.com/store/movies/details/Psycho_1960?gl=US&hl=en&id=_GF_A6K9TwI
129,tt0054215,Psycho,Amazon Instant Video,https://www.amazon.com/gp/product/B000ICXQXI?creativeASIN=B000ICXQXI&ie=UTF8&linkCode=xm2&tag=utellycom00-21
130,tt0054215,Psycho,FandangoMoviesIVAUS,http://www.fandango.com/Psycho+%281960%29+60th+Anniversary+presented+by+TCM_221795/movieoverview
131,tt0172495,Gladiator,Amazon Instant Video,https://www.amazon.com/gp/product/B005DNO7MQ?creativeASIN=B005DNO7MQ&ie=UTF8&linkCode=xm2&tag=utellycom00-21
132,tt0172495,Gladiator,Google Play,https://play.google.com/store/movies/details/Gladiator?gl=US&hl=en&id=l-kV68xPVnM
133,tt0172495,Gladiator,iTunes,https://itunes.apple.com/us/movie/gladiator/id397380075
134,tt0021749,City Lights,Google Play,https://play.google.com/store/movies/details/City_Lights?gl=US&hl=en&id=x2sUmbtCBzE
135,tt0021749,City Lights,Amazon Instant Video,https://www.amazon.com/gp/product/B004DH7XLK?creativeASIN=B004DH7XLK&ie=UTF8&linkCode=xm2&tag=utellycom00-21
136,tt0021749,City Lights,iTunes,https://itunes.apple.com/us/movie/city-lights/id592889171
137,tt0407887,The Departed,iTunes,https://itunes.apple.com/us/movie/the-departed/id284563157
138,tt0407887,The Departed,Google Play,https://play.google.com/store/movies/details/The_Departed?gl=US&hl=en&id=loJGSgb9PUE
139,tt0407887,The Departed,Amazon Instant Video,https://www.amazon.com/gp/product/B000NGTJTY?creativeASIN=B000NGTJTY&ie=UTF8&linkCode=xm2&tag=utellycom00-21
140,tt2582802,Whiplash,Google Play,https://play.google.com/store/movies/details/Whiplash?gl=US&hl=en&id=Oe2aD3Px9wg
141,tt2582802,Whiplash,iTunes,https://itunes.apple.com/us/movie/whiplash/id935216672
142,tt2582802,Whiplash,Amazon Instant Video,https://www.amazon.com/gp/product/B00TYBD6VQ?creativeASIN=B00TYBD6VQ&ie=UTF8&linkCode=xm2&tag=utellycom00-21
143,tt0482571,The Prestige,Amazon Instant Video,https://www.amazon.com/gp/product/B003QS9WIE?creativeASIN=B003QS9WIE&ie=UTF8&linkCode=xm2&tag=utellycom00-21
144,tt0482571,The Prestige,Google Play,https://play.google.com/store/movies/details/The_Prestige?gl=US&hl=en&id=ZjDbu44RFnU
145,tt0482571,The Prestige,iTunes,https://itunes.apple.com/us/movie/the-prestige/id209960866
146,tt0064116,Once Upon a Time in the West,FandangoMoviesIVAUS,http://www.fandango.com/Once+Upon+a+Time+in+the+West_971/movieoverview
147,tt0064116,Once Upon a Time in the West,Netflix,https://www.netflix.com/title/60031884
148,tt0064116,Once Upon a Time in the West,iTunes,https://itunes.apple.com/us/movie/once-upon-a-time-in-the-west/id209501328
149,tt0064116,Once Upon a Time in the West,Amazon Instant Video,https://www.amazon.com/gp/product/B000ID3KU6?creativeASIN=B000ID3KU6&ie=UTF8&linkCode=xm2&tag=utellycom00-21
150,tt0064116,Once Upon a Time in the West,Google Play,https://play.google.com/store/movies/details/Once_Upon_A_Time_In_The_West?gl=US&hl=en&id=W6gZVDOoQVQ
151,tt0064116,Once Upon a Time in the West,Amazon Prime Video,https://www.amazon.com/gp/product/B07YMSH52P?creativeASIN=B07YMSH52P&ie=UTF8&linkCode=xm2&tag=utellycom00-21
152,tt0095327,Grave of the Fireflies,iTunes,https://itunes.apple.com/us/movie/grave-of-the-fireflies-dubbed/id790346174
153,tt0095327,Grave of the Fireflies,Hulu,https://www.hulu.com/watch/87e3ac1b-67e2-4e7a-a427-05a8dcce1ea2
154,tt0034583,Casablanca,iTunes,https://itunes.apple.com/us/movie/casablanca/id282640192
155,tt0034583,Casablanca,Google Play,https://play.google.com/store/movies/details/Casablanca?gl=US&hl=en&id=0KGOB1WIjRs
156,tt0034583,Casablanca,Amazon Instant Video,https://www.amazon.com/gp/product/B001EBWING?creativeASIN=B001EBWING&ie=UTF8&linkCode=xm2&tag=utellycom00-21
157,tt7286456,Joker,Amazon Prime Video,https://www.amazon.com/gp/product/B07CSHK2HD?creativeASIN=B07CSHK2HD&ie=UTF8&linkCode=xm2&tag=utellycom00-21
158,tt7286456,Joker,Amazon Instant Video,https://www.amazon.com/gp/product/B07YLPFZQR?creativeASIN=B07YLPFZQR&ie=UTF8&linkCode=xm2&tag=utellycom00-21
159,tt7286456,Joker,iTunes,https://itunes.apple.com/us/movie/joker/id1480861897
160,tt7286456,Joker,Google Play,https://play.google.com/store/movies/details/Joker?gl=US&hl=en&id=v99qLnoiof8.P
161,tt0047396,Rear Window,Amazon Instant Video,https://www.amazon.com/gp/product/B002RSOTSM?creativeASIN=B002RSOTSM&ie=UTF8&linkCode=xm2&tag=utellycom00-21
162,tt0047396,Rear Window,Google Play,https://play.google.com/store/movies/details/Rear_Window?gl=US&hl=en&id=cej4mcm2cAU
163,tt0047396,Rear Window,iTunes,https://itunes.apple.com/us/movie/rear-window-1954/id331414521
164,tt0095765,Cinema Paradiso,iTunes,https://itunes.apple.com/us/movie/cinema-paradiso/id503489740
165,tt0095765,Cinema Paradiso,Google Play,https://play.google.com/store/movies/details/Cinema_Paradiso?gl=US&hl=en&id=xItSXM3JVKI
166,tt0078748,Alien,HBO,https://play.hbogo.com/feature/GXdcapwxSx5uAuwEAACyS
167,tt0078748,Alien,Google Play,https://play.google.com/store/movies/details/Alien?gl=US&hl=en&id=NZ3qKyPxCP0
168,tt0078748,Alien,iTunes,https://itunes.apple.com/us/movie/alien/id361991150
169,tt0078748,Alien,Amazon Instant Video,https://www.amazon.com/gp/product/B00498VS1E?creativeASIN=B00498VS1E&ie=UTF8&linkCode=xm2&tag=utellycom00-21
170,tt0078788,Apocalypse Now: Final Cut,HBO,https://play.hbogo.com/feature/GXjiMqAQeeMPDwwEAAAIN
171,tt0078788,Apocalypse Now: Final Cut,iTunes,https://itunes.apple.com/us/movie/apocalypse-now/id393265788
172,tt0078788,Apocalypse Now: Final Cut,Google Play,https://play.google.com/store/movies/details/Apocalypse_Now?gl=US&hl=en&id=FAlARcNhQ3A
173,tt0078788,Apocalypse Now: Final Cut,Amazon Instant Video,https://www.amazon.com/gp/product/B0045INOCO?creativeASIN=B0045INOCO&ie=UTF8&linkCode=xm2&tag=utellycom00-21
174,tt0209144,Memento,Google Play,https://play.google.com/store/movies/details/Memento?gl=US&hl=en&id=OTKKjdjr-ds
175,tt0209144,Memento,iTunes,https://itunes.apple.com/us/movie/memento/id1288857476
176,tt0209144,Memento,Amazon Instant Video,https://www.amazon.com/gp/product/B0763TLY2N?creativeASIN=B0763TLY2N&ie=UTF8&linkCode=xm2&tag=utellycom00-21
177,tt0082971,Indiana Jones and Raiders of the Lost Ark,Netflix,https://www.netflix.com/title/60011649
178,tt0082971,Indiana Jones and Raiders of the Lost Ark,Amazon Instant Video,https://www.amazon.com/gp/product/B00GIWIYS4?creativeASIN=B00GIWIYS4&ie=UTF8&linkCode=xm2&tag=utellycom00-21
179,tt0082971,Indiana Jones and Raiders of the Lost Ark,Google Play,https://play.google.com/store/movies/details/Indiana_Jones_and_the_Raiders_of_the_Lost_Ark?gl=US&hl=en&id=g44TIJdBrGU
180,tt0082971,Indiana Jones and Raiders of the Lost Ark,iTunes,https://itunes.apple.com/us/movie/indiana-jones-and-the-raiders-of-the-lost-ark/id548593580
181,tt0032553,The Great Dictator,Amazon Instant Video,https://www.amazon.com/gp/product/B004DHNQGQ?creativeASIN=B004DHNQGQ&ie=UTF8&linkCode=xm2&tag=utellycom00-21
182,tt0405094,The Lives of Others,Amazon Instant Video,https://www.amazon.com/gp/product/B000XKZQ74?creativeASIN=B000XKZQ74&ie=UTF8&linkCode=xm2&tag=utellycom00-21
183,tt0405094,The Lives of Others,Google Play,https://play.google.com/store/movies/details/The_Lives_of_Others?gl=US&hl=en&id=RZEUw4F3pEA
184,tt0405094,The Lives of Others,iTunes,https://itunes.apple.com/us/movie/the-lives-of-others/id271275772
185,tt1853728,Django Unchained,Amazon Instant Video,https://www.amazon.com/gp/product/B00CDT41RY?creativeASIN=B00CDT41RY&ie=UTF8&linkCode=xm2&tag=utellycom00-21
186,tt1853728,Django Unchained,iTunes,https://itunes.apple.com/us/movie/django-unchained/id1217954531
187,tt1853728,Django Unchained,Google Play,https://play.google.com/store/movies/details/Django_Unchained?gl=US&hl=en&id=-URDChMSrm8
188,tt0050825,Paths of Glory,iTunes,https://itunes.apple.com/us/movie/paths-of-glory/id280272328
189,tt0050825,Paths of Glory,Google Play,https://play.google.com/store/movies/details/Paths_Of_Glory?gl=US&hl=en&id=DHtwuKQaowY
190,tt0050825,Paths of Glory,Amazon Instant Video,https://www.amazon.com/gp/product/B001BO5B6C?creativeASIN=B001BO5B6C&ie=UTF8&linkCode=xm2&tag=utellycom00-21
191,tt0081505,The Shining: European Cut,iTunes,https://itunes.apple.com/us/movie/the-shining/id522395870
